"id_alert","id_pcap","label","mean_win_fwd","mean_win_bwd","ack_count","syn_count","fwd_pck","bwd_pck","iat_max","iat_min","iat_mean","ports_number","status"
2195,2195,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.25",107,"BENIGN"
2196,2196,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2197,2197,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.25",107,"BENIGN"
2198,2198,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2199,2199,"BENIGN",64190,64190,1,0,"2.34","2.34","5.00","0.00","0.24",1,"BENIGN"
2200,2200,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.24",107,"BENIGN"
2201,2201,"BENIGN",64190,64190,1,0,"2.34","2.34","5.00","0.00","0.24",1,"BENIGN"
2202,2202,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2203,2203,"BENIGN",64190,64190,0,1,"2.32","2.32","5.00","0.00","0.25",1,"BENIGN"
2204,2205,"BENIGN",64190,64190,1,0,"2.32","2.32","5.00","0.00","0.25",1,"BENIGN"
2205,2204,"BENIGN",65046,65046,1,1,"1.74","1.74","5.00","0.00","0.25",108,"BENIGN"
2206,2206,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2208,2208,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2209,2209,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.25",108,"BENIGN"
2210,2210,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2211,2212,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2212,2211,"BENIGN",509,509,1,0,"0.59","0.59","5.00","0.00","0.57",2,"BENIGN"
2213,2213,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2214,2214,"BENIGN",509,509,1,0,"0.59","0.59","5.00","0.00","0.57",2,"BENIGN"
