"id_alert","id_pcap","label","mean_win_fwd","mean_win_bwd","ack_count","syn_count","fwd_pck","bwd_pck","iat_max","iat_min","iat_mean","ports_number","status"
15329,25330,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15330,25331,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15331,25333,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15332,25332,"BENNING",65046,65046,1,0,"0.41","0.41","844.00","0.00","1.04",259,"NEW"
15333,25334,"BENNING",502,502,1,0,"0.28","0.28","839.00","0.00","2.41",1,"NEW"
15334,25335,"BENNING",64190,64190,0,1,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15335,25336,"BENNING",65046,65046,1,1,"0.41","0.41","844.00","0.00","1.04",260,"NEW"
15336,25337,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15337,25338,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15338,25339,"BENNING",65046,65046,1,0,"0.41","0.41","844.00","0.00","1.04",260,"NEW"
15339,25340,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15340,25341,"BENNING",65046,65046,1,0,"0.41","0.41","844.00","0.00","1.04",260,"NEW"
15341,25342,"BENNING",502,502,1,0,"0.28","0.28","839.00","0.00","2.40",1,"NEW"
15342,25343,"BENNING",509,509,1,0,"0.14","0.14","839.00","0.00","2.40",2,"NEW"
15343,25344,"BENNING",502,502,1,0,"0.28","0.28","839.00","0.00","2.40",1,"NEW"
15344,25345,"BENNING",502,502,1,0,"0.28","0.28","839.00","0.00","2.40",1,"NEW"
15345,25346,"BENNING",509,509,1,0,"0.14","0.14","839.00","0.00","2.40",2,"NEW"
15346,25347,"BENNING",65046,65046,1,0,"0.41","0.41","844.00","0.00","1.04",260,"NEW"
15347,25348,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15348,25349,"BENNING",65046,65046,1,0,"0.41","0.41","844.00","0.00","1.04",260,"NEW"
15349,25350,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15350,25351,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15351,25352,"BENNING",65046,65046,1,0,"0.41","0.41","844.00","0.00","1.04",260,"NEW"
15352,25353,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15353,25354,"BENNING",502,502,1,0,"0.28","0.28","839.00","0.00","2.40",1,"NEW"
15354,25355,"BENNING",64190,64190,0,1,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15355,25357,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15356,25356,"BENNING",65046,65046,1,1,"0.41","0.41","844.00","0.00","1.04",261,"NEW"
15357,25358,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.03",1,"NEW"
