"id_alert","id_pcap","label","mean_win_fwd","mean_win_bwd","ack_count","syn_count","fwd_pck","bwd_pck","iat_max","iat_min","iat_mean","ports_number","status"
242,242,"BENIGN",65046,65046,1,0,"3.47","3.47","2.00","0.00","0.13",11,"NEW"
243,243,"BENIGN",64191,64191,1,0,"4.53","4.53","2.00","0.00","0.13",1,"NEW"
244,244,"BENIGN",65046,65046,1,0,"3.53","3.53","2.00","0.00","0.12",11,"NEW"
245,245,"BENIGN",64190,64190,1,0,"4.58","4.58","2.00","0.00","0.12",1,"NEW"
246,246,"BENIGN",64190,64190,1,0,"4.68","4.68","2.00","0.00","0.12",1,"NEW"
247,247,"BENIGN",65048,65048,1,0,"3.58","3.58","2.00","0.00","0.12",12,"NEW"
248,249,"BENIGN",64191,64191,0,1,"4.74","4.74","2.00","0.00","0.12",1,"NEW"
249,248,"BENIGN",64191,64191,1,0,"4.74","4.74","2.00","0.00","0.12",1,"NEW"
250,250,"BENIGN",65047,65047,1,1,"3.45","3.45","2.00","0.00","0.13",12,"NEW"
251,251,"BENIGN",64192,64192,1,0,"4.60","4.60","2.00","0.00","0.12",1,"NEW"
252,253,"BENIGN",65047,65047,1,0,"3.50","3.50","2.00","0.00","0.12",12,"NEW"
253,252,"BENIGN",64192,64192,1,0,"4.60","4.60","2.00","0.00","0.12",1,"NEW"
254,254,"BENIGN",64192,64192,1,0,"4.60","4.60","2.00","0.00","0.12",1,"NEW"
255,255,"BENIGN",65047,65047,1,0,"3.50","3.50","2.00","0.00","0.12",12,"NEW"
256,256,"BENIGN",502,502,1,0,"1.74","1.74","2.00","0.00","0.34",1,"NEW"
257,257,"BENIGN",509,509,1,0,"1.26","1.26","2.00","0.00","0.34",1,"NEW"
258,259,"BENIGN",509,509,1,0,"1.26","1.26","2.00","0.00","0.34",1,"NEW"
259,258,"BENIGN",502,502,1,0,"1.74","1.74","2.00","0.00","0.34",1,"NEW"
260,260,"BENIGN",65046,65046,1,0,"3.60","3.60","2.00","0.00","0.12",12,"NEW"
261,261,"BENIGN",64190,64190,1,0,"4.75","4.75","2.00","0.00","0.12",1,"NEW"
262,262,"BENIGN",65046,65046,1,0,"3.65","3.65","2.00","0.00","0.12",12,"NEW"
263,263,"BENIGN",64190,64190,1,0,"4.80","4.80","2.00","0.00","0.12",1,"NEW"
264,264,"BENIGN",64190,64190,1,0,"4.80","4.80","2.00","0.00","0.12",1,"NEW"
265,265,"BENIGN",65046,65046,1,0,"3.65","3.65","2.00","0.00","0.12",12,"NEW"
266,267,"BENIGN",502,502,1,0,"1.70","1.70","2.00","0.00","0.35",1,"NEW"
